gameid,time,roundNum,sender,contents,tangram
1903-d,1438805214857,1,director,"ok :)",0
1903-d,1438805223661,2,matcher,"nice",0
1903-d,1438805228115,2,director,":D",0
1903-d,1438805241221,2,director,"1 balancing on one foot",I
1903-d,1438805248089,2,matcher,"k",I
1903-d,1438805249160,2,director,"7 kicking",A
1903-d,1438805256582,2,matcher,"k",A
1903-d,1438805271366,2,director,"2 that last one that I said sorta look like a rabbit",B
1903-d,1438805276931,2,director,"from last round",B
1903-d,1438805277092,2,matcher,"ok",B
1903-d,1438805283900,2,director,"8 louging rabbit",G
1903-d,1438805289878,2,matcher,"alright",G
1903-d,1438805290823,2,director,"3 flying person",C
1903-d,1438805295017,2,matcher,"ok",C
1903-d,1438805298731,2,director,"4 sitting person",F
1903-d,1438805309636,2,matcher,"ok",F
1903-d,1438805327736,2,director,"5 the one that had a cut out at the back ",K
1903-d,1438805334312,2,matcher,"ok",K
1903-d,1438805334616,2,director,"pointing right",K
1903-d,1438805339769,2,director,"6 looks like it",K
1903-d,1438805344579,2,director,"bent knees",K
1903-d,1438805348005,2,matcher,"ok",K
1903-d,1438805354293,2,director,"11 the one holding tray",D
1903-d,1438805367918,2,matcher,"with the straight left side?",D
1903-d,1438805376120,2,matcher,"ok",D
1903-d,1438805379105,2,director,"straight right",D
1903-d,1438805384089,2,matcher,"oh ok i got",D
1903-d,1438805387161,2,director,"12 rabbit facing right / looking down",E
1903-d,1438805391062,2,matcher,"ok",E
1903-d,1438805400359,2,director,"10 one that looks like kneeling",H
1903-d,1438805412879,2,director,"9 straight left side / diamond head",J
1903-d,1438805419648,2,matcher,"alright i think thats it",0
1903-d,1438805448523,3,director,"1. lounging rabbit",G
1903-d,1438805452093,3,matcher,"much faster that time now that we agree what these are lol",0
1903-d,1438805455417,3,director,"yeah",0
1903-d,1438805455511,3,matcher,"ok",0
1903-d,1438805462624,3,director,"2 kneeling ",H
1903-d,1438805468334,3,matcher,"ok",H
1903-d,1438805470244,3,director,"3 rabbit facing right",E
1903-d,1438805477505,3,matcher,"ok",E
1903-d,1438805478201,3,director,"4 standing on one foot",I
1903-d,1438805485852,3,matcher,"ok",I
1903-d,1438805488550,3,director,"5 straight left side",J
1903-d,1438805497114,3,matcher,"ok",J
1903-d,1438805498153,3,director,"6 flying person",C
1903-d,1438805502000,3,matcher,"ok",C
1903-d,1438805508494,3,director,"7 bent knees pointing right",L
1903-d,1438805514800,3,matcher,"ok",L
1903-d,1438805517030,3,director,"8 looks like 7 but has cutout at back",K
1903-d,1438805521920,3,matcher,"ok",K
1903-d,1438805523445,3,director,"9 kicking",A
1903-d,1438805530880,3,matcher,"ok",A
1903-d,1438805533135,3,director,"10 straight right side / looks like holding tray",D
1903-d,1438805537494,3,matcher,"ok",D
1903-d,1438805539757,3,director,"11 rabbit facing left",B
1903-d,1438805542654,3,director,"12 sitting person",F
1903-d,1438805548974,3,matcher,"alright got it",F
1903-d,1438805554448,4,director,"even faster :D",0
1903-d,1438805561507,4,director,"1 standing on one foot",I
1903-d,1438805570120,4,director,"2. bent knees pointing right",L
1903-d,1438805577391,4,director,"3. sitting person",F
1903-d,1438805590493,4,director,"4. straight left side / diamond head",J
1903-d,1438805600180,4,director,"5. rabbit facing left",B
1903-d,1438805601224,4,matcher,"ok keep going i'll place them",0
1903-d,1438805611172,4,director,"6. holding tray facing left",D
1903-d,1438805618472,4,director,"7. rabbit facing right / looking down",E
1903-d,1438805621519,4,director,"8. kicking",A
1903-d,1438805624963,4,director,"9. flying person",C
1903-d,1438805634248,4,director,"10. looks like 2 but with cutout at back",K
1903-d,1438805638641,4,director,"11. lounging rabbit",E
1903-d,1438805642768,4,director,"12. kneeling",H
1903-d,1438805652689,5,matcher,"alright 2 more :)",0
1903-d,1438805660408,5,director,"1. rabbit looking right / down",E
1903-d,1438805666251,5,director,"2. lounging rabbit",G
1903-d,1438805669496,5,director,"3. flying person",C
1903-d,1438805673669,5,director,"4. bent knees",L
1903-d,1438805679655,5,director,"5. straight left side",J
1903-d,1438805686292,5,director,"6. rabbit facing left",B
1903-d,1438805693397,5,director,"7. standing on one foot",I
1903-d,1438805700480,5,director,"8 holding tray facing left",D
1903-d,1438805703225,5,director,"9 kicking",A
1903-d,1438805706574,5,director,"10 cutout at back",K
1903-d,1438805709888,5,director,"11 sitting person",F
1903-d,1438805712501,5,director,"12 kneeling",H
1903-d,1438805717834,6,director,":D",0
1903-d,1438805721143,6,director,"1 kicking",A
1903-d,1438805725797,6,director,"2 tray",D
1903-d,1438805728933,6,director,"3 flying person",C
1903-d,1438805732955,6,director,"4 cutout at back",K
1903-d,1438805738823,6,director,"5 standing 1 lef",I
1903-d,1438805740263,6,director,"leg",I
1903-d,1438805745721,6,director,"6 straight left side",J
1903-d,1438805749941,6,director,"7 sitting person",F
1903-d,1438805753518,6,director,"8 rabbit facing left",B
1903-d,1438805756139,6,director,"9 kneeling",H
1903-d,1438805761997,6,director,"10 lounging rabbit",G
1903-d,1438805766553,6,director,"11 bent knees",L
1903-d,1438805775509,6,director,"12 rabbit facing right / looking down",E
1903-d,1438805796773,6,matcher,"alright i think that's it.  thanks for your help!",0
1903-d,1438805801976,6,director,"u 2",0
2121-8,1438802378678,1,matcher,"Hello",0
2121-8,1438802384338,1,director,"Hello",0
2121-8,1438802396458,1,matcher,"Start with your #1 and let me know what it is?",A
2121-8,1438802411222,1,director,"A guy with a foot up carrying a flag",A
2121-8,1438802420131,1,matcher,"got it",A
2121-8,1438802436386,1,director,"2 A women dancing in a dress",G
2121-8,1438802439550,1,director,"alone",G
2121-8,1438802461531,1,director,"3 A person at a podium",D
2121-8,1438802483403,1,director,"getting it?",0
2121-8,1438802493264,1,matcher,"I'm not sure about #2, but I think I got #3",G
2121-8,1438802502652,1,matcher,"Just keep going and I'll figure it out",0
2121-8,1438802526488,1,director,"4 a person holding their arms out and one leg up",I
2121-8,1438802548757,1,director,"5 and indian sitting with a headress thingy",E
2121-8,1438802593298,1,director,"6 someone standing facing right in a robe",K
2121-8,1438802633765,1,director,"7 A square on the left image",J
2121-8,1438802652773,1,director,"8 A person kicking back on the ground facing left",F
2121-8,1438802685259,1,director,"9A person standing and bending at the knees facing right",L
2121-8,1438802714178,1,director,"10 A person on their knees holding their hands out sideways",B
2121-8,1438802745435,1,director,"11 A person who looks alone.  ",H
2121-8,1438802759016,1,director,"12 someone warning you or a ghost",C
2121-8,1438802772289,1,matcher,"Is 11 a person sitting down?",H
2121-8,1438802799173,1,director,"looks like it.~~~~~~no arms facing towards us",H
2121-8,1438802809938,1,matcher,"Okay, I'm pretty sure I got them all right",0
2121-8,1438802817115,1,director,"submit",0
2121-8,1438802820241,1,matcher,"Thanks!",0
2121-8,1438802836034,2,director,"7 correct",0
2121-8,1438802844370,2,matcher,"Hmm",0
2121-8,1438802856875,2,director,"1 looks like someone on their knees with their arms out",B
2121-8,1438802881215,2,matcher,"Okay, are the arms out on either side of the picture or just one side?",B
2121-8,1438802883023,2,director,"2 looks like someone at a podium facing left",D
2121-8,1438802897531,2,director,"both sides",D
2121-8,1438802928882,2,director,"3 looks like someone at a podium looking right",K
2121-8,1438802941622,2,director,"4 looks like a ghost boo",C
2121-8,1438802974549,2,director,"5 kinda looks a square on the right side and plain",J
2121-8,1438802996635,2,director,"6 looks like a women dancing in a dress alone",G
2121-8,1438803020488,2,director,"7 looks like a guy holding a flag with one leg in the air",A
2121-8,1438803035655,2,matcher,"7 is he facing left?",A
2121-8,1438803042741,2,director,"yes",A
2121-8,1438803069000,2,director,"8 looks like someone standing with bent knees",L
2121-8,1438803086616,2,director,"9 is that lonely looking on with no arms",H
2121-8,1438803106408,2,director,"10 looks a roller skater with a leg up facing left",I
2121-8,1438803138175,2,director,"11 looks like a guy sitting and leaning against a wall facing left",F
2121-8,1438803157128,2,director,"12 looks like a seated indian with a thing on his head",E
2121-8,1438803170780,2,matcher,"Hmm, okay, I think I'm getting lonely guy and leaning guy facing the wall mixed up",H
2121-8,1438803196719,2,director,"9 lonely guy is like facing us",H
2121-8,1438803204504,2,director,"very simple image",H
2121-8,1438803241549,2,matcher,"Okay, is the loney guy the one that looks like he's wearing a robe with a hood?",H
2121-8,1438803246310,2,matcher,"standing?",H
2121-8,1438803248332,2,director,"yea",H
2121-8,1438803258517,2,director,"yeah",H
2121-8,1438803310495,2,director,"Looks like a shadow",H
2121-8,1438803325649,2,matcher,"ok",H
2121-8,1438803334464,3,matcher,"Hurray!",0
2121-8,1438803340030,3,director,"Yay",0
2121-8,1438803347616,3,director,"1 is dancing lady",G
2121-8,1438803361413,3,director,"2 is podium guy facing right",L
2121-8,1438803370779,3,director,"3 is the shadow lonely guy",H
2121-8,1438803396495,3,director,"4 is guy sitting on ground leaning against wall facing left",F
2121-8,1438803415759,3,director,"5 is the left side square guy",J
2121-8,1438803432754,3,director,"6 is on the knees arms out person",B
2121-8,1438803444069,3,director,"7 is the flag guy facing left",A
2121-8,1438803477391,3,director,"O wait.~~~2 is the standing with knees bent person  oops",L
2121-8,1438803494594,3,director,"8 is the podium guy facing right",K
2121-8,1438803502047,3,director,"9 is the ghost boo",C
2121-8,1438803519931,3,director,"10 is the skater with the leg up",I
2121-8,1438803525736,3,director,"11 the indian",E
2121-8,1438803540789,3,director,"12 is the podium guy facing left",D
2121-8,1438803552488,4,director,"1 is the flag guy",A
2121-8,1438803557644,4,director,"2 the skater",I
2121-8,1438803565762,4,director,"3 the woemn in a dress dancing",G
2121-8,1438803578043,4,director,"4 on the knees with arms up",B
2121-8,1438803584494,4,director,"5 the ghost boo",C
2121-8,1438803593381,4,director,"6 podium facing left",D
2121-8,1438803600697,4,director,"7 podium facing right",L
2121-8,1438803604514,4,director,"8 indian",E
2121-8,1438803620015,4,director,"9 on the ground leaning against a wall",F
2121-8,1438803633048,4,director,"10 left is square guy",J
2121-8,1438803642632,4,director,"11 the shadow lonely guy",F
2121-8,1438803667689,4,director,"dam.~~~~~~~~~7 is the standing up bent knees",L
2121-8,1438803680642,4,director,"12 is the podium guy facing right",K
2121-8,1438803682248,4,matcher,"12 is podium right?",K
2121-8,1438803683495,4,matcher,"okay",K
2121-8,1438803699205,5,director,"1 is the square on left guy",J
2121-8,1438803712370,5,director,"2 is the sitting down leaning on wall",F
2121-8,1438803715554,5,director,"3 skater",I
2121-8,1438803719622,5,director,"4 flag guy",B
2121-8,1438803730572,5,director,"5 on the knees with arms up",B
2121-8,1438803735209,5,director,"6 ghost",C
2121-8,1438803738878,5,director,"7 shadow",H
2121-8,1438803742460,5,director,"8 indian",E
2121-8,1438803754546,5,director,"9 standing up with bent knees",L
2121-8,1438803765743,5,director,"10 women in dress dancing",G
2121-8,1438803772427,5,director,"11 podium tight",K
2121-8,1438803778546,5,director,"12 podium left",D
2121-8,1438803796514,6,director,"1 sitting and leaning against wall",F
2121-8,1438803803765,6,director,"2 square on right guy",J
2121-8,1438803806834,6,director,"3 ghost",C
2121-8,1438803814856,6,director,"4 on knees with arms up",B
2121-8,1438803828047,6,director,"5 podium right",K
2121-8,1438803834088,6,director,"6 flag guy",A
2121-8,1438803846423,6,director,"7 standing bent knees",L
2121-8,1438803850808,6,director,"8 indian",E
2121-8,1438803854668,6,director,"9 skater",I
2121-8,1438803859963,6,director,"10 dancing women",G
2121-8,1438803868322,6,director,"11 podium left",D
2121-8,1438803873333,6,director,"12 shadow",H
2388-c,1438808788498,1,matcher,"Hello",0
2388-c,1438808804413,1,director,"The first spot looks like a the profile of a person sitting with their knees up",F
2388-c,1438808823278,1,matcher,"are they facing left?",F
2388-c,1438808830037,1,director,"yes",F
2388-c,1438808832116,1,matcher,"got it",F
2388-c,1438808867276,1,matcher,"which spot has the one that looks like a bunny sitting against a wall?",E
2388-c,1438808889906,1,director,"that is spot 7",E
2388-c,1438808898380,1,matcher,"got it",E
2388-c,1438808933665,1,director,"spot 2 has two triangles that stick out to the left and one that sticks out to the right. Like a person standing on one leg",I
2388-c,1438808933837,1,matcher,"which has the one that looks like someone standing holding their left leg in the air",I
2388-c,1438808945244,1,matcher,"okay got #2",I
2388-c,1438808976337,1,director,"3 looks like a person is crouched down to the right, praying or holding a book",L
2388-c,1438809034885,1,director,"it sort of makes a 's' with the book going into the legs",L
2388-c,1438809054788,1,matcher,"okay got it",L
2388-c,1438809104736,1,director,"4 is the diamond head with a rectangle body. it has a small triangle that comes out at the bottom right and a matching indent on the bottom left",H
2388-c,1438809141547,1,matcher,"got it",H
2388-c,1438809143933,1,director,"5 looks like someone holding up their arms",C
2388-c,1438809147787,1,matcher,"good",C
2388-c,1438809207099,1,director,"six has a diamond on the left with a triangle on the right of the head area. on the bottom right there is a lone triangle sticking out",G
2388-c,1438809226729,1,matcher,"got it",G
2388-c,1438809232058,1,matcher,"7 is the bunny right?",E
2388-c,1438809236425,1,director,"yep",E
2388-c,1438809257425,1,director,"8 is someone pointing to the left ",D
2388-c,1438809263754,1,matcher,"where is the one standing with left leg in the air?",A
2388-c,1438809267473,1,matcher,"got 8",D
2388-c,1438809272295,1,director,"that is 12",A
2388-c,1438809277297,1,matcher,"cool",A
2388-c,1438809315402,1,matcher,"two of the ones left are crouching, one is taller and one is shorter",K
2388-c,1438809356235,1,director,"taller would be 10 (it should look like it has two diamonds stacked on each other at the top)",K
2388-c,1438809377817,1,matcher,"and then the third remaining has the solid line on the left",J
2388-c,1438809382041,1,matcher,"okay got 10",K
2388-c,1438809388385,1,director,"solid line is 11",J
2388-c,1438809399473,1,matcher,"okay so other croucher is 9",B
2388-c,1438809405457,1,director,"should be",B
2388-c,1438809411801,1,matcher,"good. submitting!",0
2388-c,1438809418536,2,director,"nice",0
2388-c,1438809425626,2,director,"1 is bunny",E
2388-c,1438809427480,2,matcher,"sweet",E
2388-c,1438809436858,2,matcher,"got it",E
2388-c,1438809449243,2,director,"2 is the 2 diamons stacked (would have been 10 last time)",K
2388-c,1438809460481,2,matcher,"done",K
2388-c,1438809475051,2,director,"3 is the straight line on left side (I think 11 last time)",J
2388-c,1438809482601,2,matcher,"got it",J
2388-c,1438809496565,2,director,"4 is crouching guy with knees up (I think 1 last time)",F
2388-c,1438809512274,2,matcher,"good",F
2388-c,1438809513447,2,director,"5 is the one with both arms up",C
2388-c,1438809521776,2,matcher,"ok",C
2388-c,1438809557951,2,director,"6 is the one that is crouching that has sort of an 's' with the legs pointed to the right (holding book or praying was how I described it before)",L
2388-c,1438809574392,2,matcher,"cool, we can call him S man",L
2388-c,1438809580261,2,director,"that works",L
2388-c,1438809589592,2,director,"7 is leg kicked up to the left",A
2388-c,1438809595848,2,matcher,"ok",A
2388-c,1438809612792,2,director,"8 is the short crouching one that was one of the last we did last time",B
