gameid,msgTime,trialNum,repetitionNum,role,intendedName,timeElapsed,contents
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657119841,7,1,matcher,B,26423,is there a pointed shape on the upper back area?
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657170426,7,1,director,B,37721,no. arms look like two triangles.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657271360,8,1,director,E,80993,"this looks like the side view of a bunny rabbit, looking to the right. square head. ears are triangle, but not the same size. body is a triangle. feet are a separate triangle, but overlapping with the body so not all of the angles are seen."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657355734,9,1,director,F,61259,looks like someone leaning against a wall and taking a nap. seen from his left side. arms are not detailed. at least one knee is raised to a point.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657460325,10,1,director,I,79892,"looks kind of like a person facing to the left,  balancing on one leg, other leg stretched out into the air pointing to the right. arms are two large triangles, one above the other."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657588904,11,1,director,K,78443,"at the top of the figure, one diamond shape can be seen atop another. the lower diamond is partly obstructed by another shape. alternatively, a kneeling man with a large, triangle weapon, jutting from his chest."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657701109,12,1,director,L,74807,"looks kind of similar to the last image, save only one diamond at the top. large triangle is jutting from the figures chest, pointing to the right. or, a student reading a book, knees bent."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657765694,13,2,director,I,34511,"the dancer again, standing on one leg with one leg outstretched to the right."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657825649,14,2,director,J,40475,"the figure facing us, left arm outstretched, right arm and shoulder covered in a cloak."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657850653,14,2,matcher,J,4077,any feet?
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657878663,14,2,director,J,23056,just the one pointing to our right. his left foot.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490657940362,15,2,director,B,40147,"the figure with his arms outstretched, kneeling, triangle foot to our left. arms are two triangles."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658012279,16,2,director,E,8636,the weird bunny rabbit.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658058595,17,2,director,K,20826,"two diamonds at the top, weapon jutting out of his chest, pointing to our right."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658093785,18,2,director,G,5017,shoe.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658133296,19,2,director,H,27350,"kneeling robed monk, no arms, no feet are visible."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658163744,20,2,director,C,13657,"falling backwards, arms outstretched. no feet."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658202422,21,2,director,A,23400,"guy with trapezoid head walking to our left, flag juts from his back."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658236255,22,2,director,F,17251,guy leaning against a wall taking a nap. knee raised to a point.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658280719,23,2,director,L,22419,"guy with weapon jutting from chest, or student reading a book. knees bent. no feet."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658318819,24,2,director,D,16121,"graduate at podium, rear angled view."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658352502,25,3,director,L,16663,"again, the weapon jutting from chest or student reading a book. no feet."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658384245,26,3,director,J,14861,the figure with the cloak covering his right arm and shoulder
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658420456,26,3,matcher,J,23039,is that the one with the left arm and foot
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658467554,27,3,director,K,25840,the other figure with the weapon jutting from his chest. feet point upward in a triangle.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658500425,28,3,director,D,10532,graduate at podium again. rear angle view.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658517308,29,3,director,I,6014,dancer standing on one leg.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658539941,30,3,director,H,13518,kneeling robed monk. no arms no legs.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658556693,31,3,director,C,6156,guy falling backwards.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658569493,32,3,director,E,2538,rabbit
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658589080,33,3,director,A,10333,trapezoid head and flag dude.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658601460,34,3,director,G,1785,shoe
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658643921,35,3,director,B,28721,"kneeling figure arms outstretched, triangle feet seen on our left. large triangle arms."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658686224,35,3,matcher,B,5536,any shape on the upper back?
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658724295,35,3,director,B,32281,no. angled front view. white space visible between the two large arms
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658776346,36,3,director,F,9969,napping guy with raised knee
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658793655,37,4,director,F,6576,napping guy with raised knee again
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658812404,38,4,director,C,5169,guy falling backwards
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658822195,39,4,director,G,2378,shoe
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658870096,40,4,director,B,34896,kneeling figure with outstretched triangle arms. white space between the arms.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658889090,41,4,director,I,2555,dancer
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658930191,42,4,director,K,29217,"weapon in chest, triangle pointed feet visible on our left."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658952214,43,4,director,D,6790,graduate at podium
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490658977220,44,4,director,J,15506,guy with cloak covering his right side.
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659003885,45,4,director,L,8248,"weapon in chest, or student reading a book."
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659024762,46,4,director,A,6611,trapezoid head guy with flag
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659036373,47,4,director,E,2234,rabbit
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659058080,48,4,director,H,12273,"kneeling monk, no arms no feet"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659072001,49,5,director,H,5266,"again, kneeling monk"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659094199,50,5,director,B,11252,"kneeling, triangle arms outstretched, white space"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659110437,51,5,director,A,4740,trapezoid head guy
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659150429,52,5,director,L,29299,"weapon or book, this one does not have feet pointing up"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659186084,53,5,director,K,14248,"weapon or book, this one does have feet pointing up"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659203770,54,5,director,F,3367,nap guy
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659217117,55,5,director,D,4861,graduate at podium
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659234133,56,5,director,J,6768,cloak covering his right side
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659247738,57,5,director,C,4475,falling backwards
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659257815,58,5,director,E,2313,rabbit
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659267710,59,5,director,I,2437,dancer
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659278183,60,5,director,G,2780,shoe
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659297118,61,6,director,J,10984,cloak covering his right side
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659319578,62,6,director,B,9532,"kneeling guy, white space between arms"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659342830,63,6,director,L,12316,"weapon or book, no pointed feet"
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659354788,64,6,director,E,2728,rabbit
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659373233,65,6,director,H,6212,kneeling monk no arms no feet
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659387178,66,6,director,A,4088,trapezoid head
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659396866,67,6,director,F,2687,nap guy
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659435133,68,6,director,D,28874,graduate at podium
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659445908,69,6,director,G,2427,shoe
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659456231,70,6,director,I,3022,dancer
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659474337,71,6,director,C,8577,falling backwards. 
6254-50e82f4c-5a88-4a7a-a1f1-53f6b5d4f778,1490659490941,72,6,director,K,6740,weapon or book pointed feet
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490656739269,2,1,director,D,9452,square at top
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490656804892,3,1,director,F,14455,guy sitting? knees bent
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490656880284,4,1,director,K,22293,it looks like someone praying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490656913392,4,1,director,K,22572,on their knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490656982775,5,1,director,I,10472,someone ice skating
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657017800,5,1,director,I,3879,on one leg
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657039748,5,1,director,I,19472,hands out in front
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657088131,6,1,director,L,9326,hands out to the right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657097283,6,1,director,L,7435,legs bent
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657158425,7,1,director,J,25533,left side is straight
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657213532,7,1,director,J,25217,top is straight at shoulder
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657227382,8,1,director,A,8213,looks like a zombie
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657266950,9,1,director,H,16403,left side straight
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657274694,9,1,director,H,6685,top pointed
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657328876,10,1,director,C,28341,look like a person with wings
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657356781,11,1,director,B,10476,the one you picked last round
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657407706,12,1,director,G,7102,lunge
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657423642,13,2,director,A,12560,arms up and right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657472815,13,2,director,A,28950,the zombie one again
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657519568,14,2,director,L,6638,guy praying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657542695,14,2,director,L,11192,not the one on there knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657565424,15,2,director,I,2908,guy on one leg
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657574246,15,2,director,I,5655,arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657580286,15,2,director,I,4582,one leg right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657604070,16,2,director,F,6715,guy sitting
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657609717,16,2,director,F,5023,knees bent
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657668354,17,2,director,H,34461,left side and bottom straight
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657674523,17,2,director,H,3020,top pointed
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657720274,18,2,director,K,14548,guy praying on his knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657792729,19,2,director,J,56622,"the body is straight at the top, left, and bottom"
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657822866,20,2,director,E,7495,rabbit
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657874437,21,2,director,B,35032,man on his knees with arms out to the left and right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657961246,22,2,director,C,26966,a person flying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657980047,23,2,director,D,3421,standing
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490657987379,23,2,director,D,6260,arms out the the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658013442,24,2,director,G,5189,someone lunging
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658047459,25,3,director,D,20867,man standing with arms to the left again
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658062026,26,3,director,E,1403,rabbit
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658080458,27,3,director,K,8980,a man on his knees praying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658128065,27,3,matcher,K,3564,the body shaped like an s?
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658165913,28,3,director,A,24638,well it they both were a s-is shape
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658196543,28,3,director,A,26913,ok so its the zombie again
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658219502,28,3,director,A,6614,the guy is walking
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658251966,29,3,director,H,22709,body shape:   top is pointed
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658264581,29,3,director,H,10464,left side straight
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658281292,29,3,director,H,7420,bottom straight
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658309261,30,3,director,L,12350,man praying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658350228,30,3,director,L,39175,the s shape one you had before
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658412537,31,3,director,J,13798,almost rectangle body
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658444265,32,3,director,C,14780,guy flying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658459656,33,3,director,G,4829,some one lunging
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658486688,34,3,director,B,6566,man on his knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658494806,34,3,director,B,7454,arms out to the left and right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658510390,35,3,director,I,5280,man on one leg
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658519223,35,3,director,I,6663,arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658523343,35,3,director,I,3241,one leg right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658533017,36,3,director,F,3270,man sitting
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658537498,36,3,director,F,2598,legs bent
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658580215,37,4,director,E,1213,rabbit
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658623220,38,4,director,K,14400,man praying on his knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658683587,39,4,director,C,3589,someone flying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658696593,40,4,director,G,1543,lunging
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658709914,41,4,director,A,1807,zombie
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658751945,41,4,director,A,13101,both arms and one leg in front
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658782344,42,4,director,B,15956,man on his knees with arms out to the left and right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658792423,42,4,director,B,5973,left'
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658803561,43,4,director,F,5214,man sitting
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658807760,43,4,director,F,2527,knees bent
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658860970,44,4,director,J,29620,almost complete rectangle body
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658906512,45,4,director,H,27365,the one you just picked last round
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658934332,46,4,director,D,14885,man standing on both legs
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658941100,46,4,director,D,5247,arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658972882,47,4,director,L,15708,man praying on feet
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490658978002,47,4,director,L,4159,s shaped one
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659005938,48,4,director,I,4269,man on one leg
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659012059,48,4,director,I,5182,arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659018503,48,4,director,I,3927,one leg right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659031717,49,5,director,E,5501,rabbit
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659091849,50,5,director,C,3124,man flying
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659118397,51,5,director,A,6611,zombie
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659129895,51,5,director,A,9440,both arms and one leg left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659196064,51,5,director,A,10398,standing on one log
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659202536,51,5,director,A,2126,leg:
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659225632,51,5,director,A,4834,the guy is walking
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659257425,52,5,director,G,2141,lunging
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659282333,53,5,director,L,11013,s shaped man praying on his feet
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659302669,54,5,director,D,5229,man on both legs
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659311510,54,5,director,D,7415,both arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659380947,55,5,director,H,24031, this one i a weird blob guy 
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659429547,55,5,director,H,13135,under the head is pointed
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659455929,55,5,director,H,14214,the bottom points out to the right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659481761,56,5,director,F,4021,man sitting
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659504832,57,5,director,J,9614,almost complete rectangle
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659526600,58,5,director,I,4047,man on one leg
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659535200,58,5,director,I,5271,arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659550383,59,5,director,K,4104,s shaped guy
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659594271,60,5,director,B,20426,this one is on his knees with arms out
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659603602,60,5,director,B,8629,to the left and to the right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659618776,61,6,director,G,1887,lunging
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659631208,62,6,director,C,3205,flying man
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659657935,63,6,director,K,9470,the man praying on his knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659667421,63,6,director,K,6166,not the s one
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659696304,64,6,director,A,5892,zombie
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659704204,65,6,director,E,5590,man on
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659715767,65,6,director,E,2013,rabbit
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659750587,66,6,director,D,4848,man standing
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659756665,66,6,director,D,5190,arms to the left
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659779555,67,6,director,F,10196,man sitting
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659799997,68,6,director,H,7291,blob guy again
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659835713,69,6,director,B,4492,man on his knees
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659846e3,69,6,director,B,7734,arms to the left and the right
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659872692,70,6,director,L,3631,s shaped guy
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659897737,71,6,director,J,10190,almost complete rectangle body
9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,1490659927504,72,6,director,I,17907,man on one leg arm left and one leg right
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490656823943,1,1,director,K,47216,diamond on top with another diamond like shape below. looks like someone kneeling with feet up behind them to pray.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490656849647,1,1,director,K,7413,tip of triangle is pointing to the right.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490656950392,2,1,director,B,33845,two triangles in the middle only touching by the top point connected to a leaning diamond.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490656974756,2,1,director,B,19383,somewhat flat across the bottom with a small triangle on the back left.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657079820,3,1,director,G,31462,"long parallelogram along the bottom, then a space with the triangle pointing right."
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657108138,4,1,director,D,23206,a lot of these look like people doing stuff to me.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657141851,4,1,director,D,22631,this one looks like the person is standing straight up looking down at a tray of food
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657151311,4,1,director,D,3591,big rectangle in the middle
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657159027,4,1,director,D,5846,small part of triangle for feet.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657193384,5,1,director,J,7919,similar to the server but facing the other way
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657197939,5,1,director,J,2124,and looks fatter
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657213101,5,1,matcher,J,3057,there are 2 of them
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657234704,5,1,director,J,23743,flat across the bottom just like the other one but the triangle 'toes' on the bottom are facing the other way.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657246415,5,1,director,J,4781,holding the tray up higher.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657252111,5,1,director,J,1871,near his neck
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657260814,5,1,director,J,4343,big square in the middle
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657320335,6,1,director,L,25119,this looks like someone praying and looking at a bible to me. like they are kneeling (parallelogram on the bottom)
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657329437,6,1,director,L,6657,six sided figure in the middle for the body.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657342583,6,1,director,L,10327,triangle for hands/book
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657374453,7,1,director,F,9904,that one almost looks like a female zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657406810,7,1,director,F,16159,ok... this one looks like he is sitting facing left with legs kicked out.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657467239,7,1,matcher,F,2994,female zombie?
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657488458,7,1,director,F,13736,this one is sitting looks like a bunch of different shapes in the middle.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657499114,7,1,director,F,9815,long rectangle for feet (only one like legs are together)
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657512258,7,1,director,F,6472,*long rectangle for legs
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657519906,7,1,director,F,6799,triangle for foot/feet.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657541411,7,1,director,F,15942,aside from the female zombie has the most length across
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657552766,7,1,director,F,7423,female zombie is longer because of her dress.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657577334,8,1,matcher,H,4523,sitting on her bottom
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657618371,8,1,director,H,32335,"this shape has a diamond on top, looks like a six sided figure in the middle, and maybe a squished diamond attached at the bottom."
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657625509,8,1,director,H,6662,doesn't't really look like anything to me 
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657651657,9,1,director,C,4622,this one looks like a ghost flying
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657655694,9,1,director,C,1591,with arms out
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657668145,10,1,matcher,I,2486,ghost one easy
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657692822,10,1,director,I,9998,this one looks like figure skating with leg kicked back in air
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657706154,11,1,director,A,3231,zombie dude now 
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657714119,11,1,director,A,3551,walking zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657733504,12,1,director,E,10495,"looks similar to the sitting guy, but with triangles on his head."
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657745850,12,1,matcher,E,1523,bunny head
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657748326,12,1,matcher,E,996,bunny
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657751381,12,1,director,E,7621,really flat across the bottom
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657756070,12,1,director,E,4286,bunny head 
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657766663,13,2,director,F,3054,sitting dude again
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657779760,14,2,director,H,4583,six sided man blob
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657795583,15,2,director,A,2502,walking zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657804120,16,2,director,I,760,skater
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657817933,17,2,director,J,1558,fat chef
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657836782,18,2,director,L,13493,i can't remember the name we gave this one.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657847883,18,2,director,L,9119,look like praying... but with no feet.
