gameid,roundNum,word,POS,count
2966-7,3,do,VB,1
2966-7,3,his,PRP$,2
2966-7,3,triangle,NN,0
2966-7,3,begging,VBG,0
2966-7,3,ones,NNS,0
2966-7,3,PASS,NN,0
2966-7,3,him,PRP,0
2966-7,3,Move,VB,0
2966-7,3,bad,JJ,0
2966-7,3,priest,NN,0
2966-7,3,where,WRB,0
2966-7,3,ears,NNS,0
2966-7,3,For,IN,0
2966-7,3,attached,VBN,0
2966-7,3,see,VB,1
2966-7,3,slanted,VBN,0
2966-7,3,are,VBP,0
2966-7,3,arm,NN,0
2966-7,3,knees,NNS,1
2966-7,3,#,#,0
2966-7,3,That,DT,0
2966-7,3,sorta,NN,0
2966-7,3,behind,IN,0
2966-7,3,finger,NN,0
2966-7,3,diamonds,NNS,0
2966-7,3,perfectly,RB,0
2966-7,3,kneel,NN,0
2966-7,3,we,PRP,0
2966-7,3,vertical,JJ,0
2966-7,3,missing,VBG,0
2966-7,3,rock,NN,0
2966-7,3,kicking,VBG,0
2966-7,3,both,DT,1
2966-7,3,last,JJ,0
2966-7,3,similar,JJ,0
2966-7,3,ill,RB,0
2966-7,3,monk,NN,0
2966-7,3,against,IN,0
2966-7,3,s,NNS,0
2966-7,3,figures,NNS,0
2966-7,3,Yes,UH,0
2966-7,3,tough,JJ,0
2966-7,3,point,NN,0
2966-7,3,wall,NN,0
2966-7,3,ca,MD,0
2966-7,3,pos,NN,0
2966-7,3,whatever,WDT,0
2966-7,3,dancer,NN,0
2966-7,3,stretched,VBD,0
2966-7,3,table,NN,0
2966-7,3,stretch,VBP,0
2966-7,3,three,CD,0
2966-7,3,But,CC,0
2966-7,3,.,.,3
2966-7,3,much,RB,0
2966-7,3,blob,NN,0
2966-7,3,shoulders,NNS,0
2966-7,3,sad,JJ,0
2966-7,3,those,DT,0
2966-7,3,And,CC,0
2966-7,3,look,VBP,0
2966-7,3,portruding,VBG,0
2966-7,3,straight,JJ,0
2966-7,3,air,NN,0
2966-7,3,n't,RB,1
2966-7,3,while,IN,0
2966-7,3,leaning,VBG,0
2966-7,3,taking,VBG,0
2966-7,3,almost,RB,0
2966-7,3,is,VBZ,11
2966-7,3,it,PRP,0
2966-7,3,surface,NN,0
2966-7,3,middle,NN,0
2966-7,3,in,IN,2
2966-7,3,ready,JJ,0
2966-7,3,You,PRP,0
2966-7,3,mouse,NN,3
2966-7,3,if,IN,0
2966-7,3,:,:,0
2966-7,3,make,VB,0
2966-7,3,bowl,NN,0
2966-7,3,same,JJ,0
2966-7,3,yoga,NN,0
2966-7,3,bunny,NN,1
2966-7,3,windmill,NN,0
2966-7,3,extended,VBN,0
2966-7,3,mountain,NN,0
2966-7,3,I,PRP,1
2966-7,3,hand,NN,1
2966-7,3,Y,NN,0
2966-7,3,'ll,MD,0
2966-7,3,lower,JJR,0
2966-7,3,hexagon,NN,0
2966-7,3,off,IN,1
2966-7,3,center,NN,0
2966-7,3,i,FW,0
2966-7,3,floor,NN,0
2966-7,3,well,RB,0
2966-7,3,It,PRP,0
2966-7,3,person,NN,1
2966-7,3,without,IN,0
2966-7,3,In,IN,0
2966-7,3,position,NN,0
2966-7,3,the,DT,7
2966-7,3,left,JJ,2
2966-7,3,bending,VBG,0
2966-7,3,just,RB,0
2966-7,3,downwards,NNS,0
2966-7,3,half,NN,0
2966-7,3,got,VBD,0
2966-7,3,foot,NN,3
2966-7,3,shape,NN,0
2966-7,3,Position,NN,0
2966-7,3,yes,RB,0
2966-7,3,praying,VBG,0
2966-7,3,kneeling,VBG,0
2966-7,3,cut,VBD,0
2966-7,3,seems,VBZ,0
2966-7,3,except,IN,0
2966-7,3,spread,VBN,0
2966-7,3,has,VBZ,1
2966-7,3,hat,NN,0
2966-7,3,remaining,VBG,0
2966-7,3,kick,VBP,0
2966-7,3,...,:,3
2966-7,3,big,JJ,0
2966-7,3,showing,NN,0
2966-7,3,possibly,RB,0
2966-7,3,bit,NN,0
2966-7,3,lady,NN,0
2966-7,3,wings,NNS,0
2966-7,3,shoulder,NN,0
2966-7,3,like,IN,2
2966-7,3,shaped,VBN,0
2966-7,3,slouched,VBD,0
2966-7,3,facing,VBG,0
2966-7,3,either,CC,0
2966-7,3,right,NN,4
2966-7,3,duck,NN,0
2966-7,3,some,DT,0
2966-7,3,back,NN,2
2966-7,3,dead,JJ,0
2966-7,3,towards,IN,2
2966-7,3,images,NNS,0
2966-7,3,candle,NN,0
2966-7,3,confusing,JJ,0
2966-7,3,shapes,NNS,0
2966-7,3,for,IN,0
2966-7,3,bottom,NN,1
2966-7,3,crouching,VBG,0
2966-7,3,ice,NN,0
2966-7,3,does,VBZ,0
2966-7,3,?,.,1
2966-7,3,nose,NN,0
2966-7,3,be,VB,0
2966-7,3,pose,VB,0
2966-7,3,zombie,NN,0
2966-7,3,snapped,VBD,0
2966-7,3,by,IN,0
2966-7,3,on,IN,1
2966-7,3,about,IN,0
2966-7,3,ok,NN,0
2966-7,3,getting,VBG,0
2966-7,3,of,IN,0
2966-7,3,graduation,NN,0
2966-7,3,Looks,VBZ,0
2966-7,3,slightly,RB,0
2966-7,3,or,CC,0
2966-7,3,block,NN,0
2966-7,3,raised,VBD,0
2966-7,3,No,DT,0
2966-7,3,image,NN,0
2966-7,3,two,CD,1
2966-7,3,down,RP,0
2966-7,3,her,PRP$,0
2966-7,3,hes,NNS,0
2966-7,3,flying,VBG,0
2966-7,3,long,JJ,0
2966-7,3,start,VB,0
2966-7,3,way,NN,0
2966-7,3,forward,RB,0
2966-7,3,lopsided,JJ,0
2966-7,3,NW,NNP,0
2966-7,3,head,NN,4
2966-7,3,offering,NN,0
2966-7,3,guess,NN,0
2966-7,3,but,CC,2
2966-7,3,reminds,VBZ,0
2966-7,3,skip,VB,0
2966-7,3,might,MD,0
2966-7,3,line,NN,0
2966-7,3,ear,NN,0
2966-7,3,with,IN,6
2966-7,3,penguin,NN,0
2966-7,3,pacman,NN,0
2966-7,3,up,RP,3
2966-7,3,below,IN,0
2966-7,3,'re,VBP,0
2966-7,3,They,PRP,0
2966-7,3,torso,NN,0
2966-7,3,skating,NN,0
2966-7,3,describe,VB,1
2966-7,3,an,DT,0
2966-7,3,'','',0
2966-7,3,as,IN,0
2966-7,3,rolling,VBG,0
2966-7,3,at,IN,0
2966-7,3,prayer,NN,0
2966-7,3,horse,NN,0
2966-7,3,triangles,NNS,0
2966-7,3,again,RB,0
2966-7,3,outstretched,VBD,0
2966-7,3,no,DT,1
2966-7,3,not,RB,0
2966-7,3,other,JJ,2
2966-7,3,holding,VBG,0
2966-7,3,you,PRP,0
2966-7,3,really,RB,0
2966-7,3,picture,NN,0
2966-7,3,Great,JJ,0
2966-7,3,'s,POS,0
2966-7,3,rhombus,NN,0
2966-7,3,kinda,NN,0
2966-7,3,'m,VBP,0
2966-7,3,sides,NNS,0
2966-7,3,upwards,NNS,0
2966-7,3,ghost,NN,0
2966-7,3,alright,JJ,0
2966-7,3,stick,VBP,0
2966-7,4,gown,NN,0
2966-7,4,all,DT,0
2966-7,4,pointing,VBG,4
2966-7,4,hanging,VBG,0
2966-7,4,go,VB,0
2966-7,4,chair,NN,0
2966-7,4,row,NN,0
2966-7,4,cliff,NN,0
2966-7,4,to,TO,1
2966-7,4,tail,NN,0
2966-7,4,sorry,JJ,0
2966-7,4,woman,NN,0
2966-7,4,sitting,VBG,1
2966-7,4,very,RB,0
2966-7,4,fat,JJ,0
2966-7,4,balancing,VBG,0
2966-7,4,fall,VB,0
2966-7,4,cool,NN,0
2966-7,4,`,``,0
2966-7,4,No.,NN,0
2966-7,4,keens,NNS,0
2966-7,4,laying,VBG,0
2966-7,4,solid,JJ,0
2966-7,4,small,JJ,1
2966-7,4,guy,NN,5
2966-7,4,Number,NN,0
2966-7,4,second,JJ,0
2966-7,4,rectangular,JJ,2
2966-7,4,will,MD,0
2966-7,4,what,WP,0
2966-7,4,version,NN,0
2966-7,4,goes,VBZ,0
2966-7,4,falling,VBG,0
2966-7,4,bird,NN,2
2966-7,4,body,NN,2
2966-7,4,kicked,VBD,0
2966-7,4,leg,NN,1
2966-7,4,seventh,JJ,0
2966-7,4,box,NN,0
2966-7,4,great,JJ,0
2966-7,4,tangram,NN,0
2966-7,4,ahead,RB,0
2966-7,4,bow,NN,0
2966-7,4,weird,JJ,0
2966-7,4,thats,NNS,0
2966-7,4,sticking,VBG,0
2966-7,4,visible,JJ,0
2966-7,4,beak,NN,0
2966-7,4,standing,NN,0
2966-7,4,from,IN,0
2966-7,4,figure,NN,0
2966-7,4,would,MD,0
2966-7,4,dude,NN,0
2966-7,4,arms,NNS,0
2966-7,4,next,IN,0
2966-7,4,more,RBR,0
2966-7,4,sort,NN,0
2966-7,4,flat,JJ,0
2966-7,4,``,``,0
2966-7,4,diamond,NN,0
2966-7,4,lunge,VBP,0
2966-7,4,flag,NN,0
2966-7,4,carrying,VBG,0
2966-7,4,So,RB,0
2966-7,4,rabbit,NN,0
2966-7,4,baby,NN,0
2966-7,4,hold,VB,0
2966-7,4,me,PRP,0
2966-7,4,this,DT,0
2966-7,4,oh,UH,0
2966-7,4,can,MD,0
2966-7,4,my,PRP$,0
2966-7,4,Image,NN,0
2966-7,4,meant,VBN,0
2966-7,4,bent,JJ,0
2966-7,4,cube,NN,0
2966-7,4,something,NN,0
2966-7,4,sense,NN,0
2966-7,4,dress,NN,0
2966-7,4,!,.,0
2966-7,4,sit,VBP,0
2966-7,4,YOUR,JJ,0
2966-7,4,how,WRB,0
2966-7,4,animal,NN,0
2966-7,4,idk,NN,0
2966-7,4,A,DT,0
2966-7,4,okay,JJ,0
2966-7,4,spot,NN,0
2966-7,4,coming,VBG,0
2966-7,4,lap,NN,0
2966-7,4,man,NN,0
2966-7,4,a,DT,0
2966-7,4,third,JJ,0
2966-7,4,beanbag,NN,0
2966-7,4,maybe,RB,0
2966-7,4,One,CD,0
2966-7,4,so,RB,0
2966-7,4,tall,JJ,0
2966-7,4,pointed,VBD,0
2966-7,4,move,VB,0
2966-7,4,bended,JJ,0
2966-7,4,held,VBD,0
2966-7,4,looks,VBZ,0
2966-7,4,diagonally,RB,0
2966-7,4,its,PRP$,0
2966-7,4,limbs,NNS,0
2966-7,4,",",",",5
2966-7,4,actually,RB,0
2966-7,4,squatting,VBG,0
2966-7,4,bout,NN,0
2966-7,4,into,IN,0
2966-7,4,then,RB,0
2966-7,4,them,PRP,0
2966-7,4,someone,NN,0
2966-7,4,skater,NN,0
2966-7,4,underneath,IN,0
2966-7,4,touching,VBG,0
2966-7,4,they,PRP,0
2966-7,4,hands,NNS,2
2966-7,4,front,NN,0
2966-7,4,now,RB,0
2966-7,4,bigger,JJR,0
2966-7,4,going,VBG,0
2966-7,4,edge,NN,0
2966-7,4,did,VBD,0
2966-7,4,leaned,VBD,0
2966-7,4,each,DT,0
2966-7,4,tray,NN,0
2966-7,4,side,NN,0
2966-7,4,turtle,NN,0
2966-7,4,lifted,VBN,0
2966-7,4,square,NN,1
2966-7,4,tilted,JJ,0
2966-7,4,doing,VBG,0
2966-7,4,hard,JJ,1
2966-7,4,tip,NN,0
2966-7,4,jagged,VBN,0
2966-7,4,slumped,VBD,0
2966-7,4,sounds,VBZ,0
2966-7,4,out,IN,1
2966-7,4,',POS,0
2966-7,4,space,NN,0
2966-7,4,looking,VBG,0
2966-7,4,-LRB-,-LRB-,0
2966-7,4,correct,JJ,0
2966-7,4,crouched,VBD,0
2966-7,4,sideways,RB,0
2966-7,4,boobs,NNS,0
2966-7,4,completely,RB,0
2966-7,4,put,VB,0
2966-7,4,backwards,RB,0
2966-7,4,-RRB-,-RRB-,0
2966-7,4,could,MD,0
2966-7,4,thing,NN,0
2966-7,4,think,VBP,0
2966-7,4,first,RB,0
2966-7,4,there,RB,0
2966-7,4,*,NN,0
2966-7,4,There,EX,0
2966-7,4,number,NN,0
2966-7,4,one,CD,4
2966-7,4,feet,NNS,0
2966-7,4,lol,NN,0
2966-7,4,another,DT,0
2966-7,4,open,JJ,0
2966-7,4,hood,NN,0
2966-7,4,little,JJ,0
2966-7,4,Okay,UH,0
2966-7,4,stuck,VBD,0
2966-7,4,top,NN,0
2966-7,4,their,PRP$,0
2966-7,4,too,RB,0
2966-7,4,legs,NNS,0
2966-7,4,that,WDT,0
2966-7,4,centered,VBN,0
2966-7,4,part,NN,0
2966-7,4,somewhat,RB,0
2966-7,4,wide,JJ,0
2966-7,4,kind,NN,0
2966-7,4,reclining,JJ,0
2966-7,4,tree,NN,0
2966-7,4,board,NN,0
2966-7,4,karate,NN,0
2966-7,4,6th,JJ,0
2966-7,4,toward,IN,0
2966-7,4,and,CC,1
2966-7,4,angel,NN,0
2966-7,4,turned,VBN,0
2966-7,4,talking,VBG,0
2966-7,4,have,VBP,0
2966-7,4,ballerina,NN,0
2966-7,4,angle,NN,0
2966-7,4,dancing,NN,0
2966-7,4,-,:,0
2966-7,4,also,RB,0
2966-7,4,With,IN,0
2966-7,4,who,WP,0
2966-7,4,most,RBS,0
2966-7,4,knee,NN,0
2966-7,4,The,DT,0
2966-7,4,dog,NN,0
2966-7,4,face,NN,0
2966-7,4,pointy,JJ,0
2966-7,4,Its,PRP$,0
2966-7,4,walking,VBG,0
2966-7,4,pope,NN,0
2966-7,4,no.,RB,0
2966-7,4,corner,NN,0
2966-7,4,ground,NN,1
2966-7,4,anvil,NN,0
2966-7,4,explain,VB,0
2966-7,4,should,MD,0
2966-7,4,being,VBG,0
2966-7,4,only,RB,0
2966-7,4,pretty,RB,0
2966-7,4,robe,NN,0
2966-7,4,he,PRP,0
2966-7,4,over,IN,0
2966-7,4,rectangle,NN,0
2966-7,4,wearing,VBG,0
2966-7,4,do,VB,0
2966-7,4,his,PRP$,0
2966-7,4,triangle,NN,0
2966-7,4,begging,VBG,0
2966-7,4,ones,NNS,0
2966-7,4,PASS,NN,0
2966-7,4,him,PRP,0
2966-7,4,Move,VB,0
2966-7,4,bad,JJ,0
2966-7,4,priest,NN,0
2966-7,4,where,WRB,0
2966-7,4,ears,NNS,0
2966-7,4,For,IN,0
2966-7,4,attached,VBN,0
2966-7,4,see,VB,0
2966-7,4,slanted,VBN,0
2966-7,4,are,VBP,0
2966-7,4,arm,NN,0
2966-7,4,knees,NNS,0
2966-7,4,#,#,0
2966-7,4,That,DT,0
2966-7,4,sorta,NN,0
2966-7,4,behind,IN,0
2966-7,4,finger,NN,0
2966-7,4,diamonds,NNS,0
2966-7,4,perfectly,RB,0
2966-7,4,kneel,NN,0
2966-7,4,we,PRP,0
2966-7,4,vertical,JJ,0
2966-7,4,missing,VBG,0
2966-7,4,rock,NN,0
2966-7,4,kicking,VBG,0
2966-7,4,both,DT,0
2966-7,4,last,JJ,0
2966-7,4,similar,JJ,0
2966-7,4,ill,RB,0
2966-7,4,monk,NN,0
2966-7,4,against,IN,0
2966-7,4,s,NNS,0
2966-7,4,figures,NNS,0
2966-7,4,Yes,UH,0
2966-7,4,tough,JJ,0
2966-7,4,point,NN,0
2966-7,4,wall,NN,0
2966-7,4,ca,MD,0
2966-7,4,pos,NN,0
2966-7,4,whatever,WDT,0
2966-7,4,dancer,NN,0
2966-7,4,stretched,VBD,0
2966-7,4,table,NN,0
2966-7,4,stretch,VBP,0
2966-7,4,three,CD,0
2966-7,4,But,CC,0
2966-7,4,.,.,1
2966-7,4,much,RB,0
2966-7,4,blob,NN,0
2966-7,4,shoulders,NNS,0
2966-7,4,sad,JJ,0
2966-7,4,those,DT,0
2966-7,4,And,CC,0
2966-7,4,look,VBP,0
2966-7,4,portruding,VBG,0
2966-7,4,straight,JJ,0
2966-7,4,air,NN,0
2966-7,4,n't,RB,0
2966-7,4,while,IN,0
2966-7,4,leaning,VBG,0
2966-7,4,taking,VBG,0
2966-7,4,almost,RB,0
2966-7,4,is,VBZ,12
2966-7,4,it,PRP,0
2966-7,4,surface,NN,0
2966-7,4,middle,NN,0
2966-7,4,in,IN,1
2966-7,4,ready,JJ,0
2966-7,4,You,PRP,0
2966-7,4,mouse,NN,0
2966-7,4,if,IN,0
2966-7,4,:,:,0
2966-7,4,make,VB,0
2966-7,4,bowl,NN,0
2966-7,4,same,JJ,0
2966-7,4,yoga,NN,0
2966-7,4,bunny,NN,1
2966-7,4,windmill,NN,0
2966-7,4,extended,VBN,1
2966-7,4,mountain,NN,0
2966-7,4,I,PRP,0
2966-7,4,hand,NN,1
2966-7,4,Y,NN,0
2966-7,4,'ll,MD,0
2966-7,4,lower,JJR,0
2966-7,4,hexagon,NN,0
2966-7,4,off,IN,1
2966-7,4,center,NN,0
2966-7,4,i,FW,0
2966-7,4,floor,NN,0
2966-7,4,well,RB,0
2966-7,4,It,PRP,0
2966-7,4,person,NN,0
2966-7,4,without,IN,0
2966-7,4,In,IN,0
2966-7,4,position,NN,0
2966-7,4,the,DT,1
2966-7,4,left,JJ,1
2966-7,4,bending,VBG,0
2966-7,4,just,RB,0
2966-7,4,downwards,NNS,0
2966-7,4,half,NN,0
2966-7,4,got,VBD,0
2966-7,4,foot,NN,2
2966-7,4,shape,NN,0
2966-7,4,Position,NN,0
2966-7,4,yes,RB,0
2966-7,4,praying,VBG,0
2966-7,4,kneeling,VBG,0
2966-7,4,cut,VBD,0
2966-7,4,seems,VBZ,0
2966-7,4,except,IN,0
2966-7,4,spread,VBN,0
2966-7,4,has,VBZ,0
2966-7,4,hat,NN,0
2966-7,4,remaining,VBG,0
2966-7,4,kick,VBP,0
2966-7,4,...,:,1
2966-7,4,big,JJ,0
2966-7,4,showing,NN,0
2966-7,4,possibly,RB,0
2966-7,4,bit,NN,0
2966-7,4,lady,NN,0
2966-7,4,wings,NNS,0
2966-7,4,shoulder,NN,0
2966-7,4,like,IN,0
2966-7,4,shaped,VBN,0
2966-7,4,slouched,VBD,0
2966-7,4,facing,VBG,0
2966-7,4,either,CC,0
2966-7,4,right,NN,3
2966-7,4,duck,NN,0
2966-7,4,some,DT,0
2966-7,4,back,NN,2
2966-7,4,dead,JJ,0
2966-7,4,towards,IN,0
2966-7,4,images,NNS,0
2966-7,4,candle,NN,0
2966-7,4,confusing,JJ,0
2966-7,4,shapes,NNS,0
2966-7,4,for,IN,0
2966-7,4,bottom,NN,1
2966-7,4,crouching,VBG,0
2966-7,4,ice,NN,0
2966-7,4,does,VBZ,0
2966-7,4,?,.,0
2966-7,4,nose,NN,0
2966-7,4,be,VB,0
2966-7,4,pose,VB,0
2966-7,4,zombie,NN,0
2966-7,4,snapped,VBD,0
2966-7,4,by,IN,0
2966-7,4,on,IN,2
2966-7,4,about,IN,0
2966-7,4,ok,NN,0
2966-7,4,getting,VBG,0
2966-7,4,of,IN,0
2966-7,4,graduation,NN,0
2966-7,4,Looks,VBZ,0
2966-7,4,slightly,RB,0
2966-7,4,or,CC,0
2966-7,4,block,NN,0
2966-7,4,raised,VBD,0
2966-7,4,No,DT,0
2966-7,4,image,NN,0
2966-7,4,two,CD,2
2966-7,4,down,RP,1
2966-7,4,her,PRP$,0
2966-7,4,hes,NNS,0
2966-7,4,flying,VBG,0
2966-7,4,long,JJ,0
2966-7,4,start,VB,0
2966-7,4,way,NN,0
2966-7,4,forward,RB,0
2966-7,4,lopsided,JJ,0
2966-7,4,NW,NNP,0
2966-7,4,head,NN,3
2966-7,4,offering,NN,0
2966-7,4,guess,NN,0
2966-7,4,but,CC,0
2966-7,4,reminds,VBZ,0
2966-7,4,skip,VB,0
2966-7,4,might,MD,0
2966-7,4,line,NN,0
2966-7,4,ear,NN,0
2966-7,4,with,IN,6
2966-7,4,penguin,NN,0
2966-7,4,pacman,NN,0
2966-7,4,up,RP,1
2966-7,4,below,IN,0
2966-7,4,'re,VBP,0
2966-7,4,They,PRP,0
2966-7,4,torso,NN,0
2966-7,4,skating,NN,0
2966-7,4,describe,VB,1
2966-7,4,an,DT,0
2966-7,4,'','',0
2966-7,4,as,IN,0
2966-7,4,rolling,VBG,0
2966-7,4,at,IN,0
2966-7,4,prayer,NN,0
2966-7,4,horse,NN,0
2966-7,4,triangles,NNS,0
2966-7,4,again,RB,0
2966-7,4,outstretched,VBD,0
2966-7,4,no,DT,1
2966-7,4,not,RB,0
2966-7,4,other,JJ,0
2966-7,4,holding,VBG,0
2966-7,4,you,PRP,0
2966-7,4,really,RB,0
2966-7,4,picture,NN,0
2966-7,4,Great,JJ,0
2966-7,4,'s,POS,0
2966-7,4,rhombus,NN,0
2966-7,4,kinda,NN,0
2966-7,4,'m,VBP,0
2966-7,4,sides,NNS,0
2966-7,4,upwards,NNS,0
2966-7,4,ghost,NN,0
2966-7,4,alright,JJ,0
2966-7,4,stick,VBP,0
2966-7,5,gown,NN,0
2966-7,5,all,DT,0
2966-7,5,pointing,VBG,5
2966-7,5,hanging,VBG,0
2966-7,5,go,VB,0
2966-7,5,chair,NN,0
2966-7,5,row,NN,0
2966-7,5,cliff,NN,0
2966-7,5,to,TO,1
2966-7,5,tail,NN,0
2966-7,5,sorry,JJ,0
2966-7,5,woman,NN,0
2966-7,5,sitting,VBG,1
2966-7,5,very,RB,0
2966-7,5,fat,JJ,0
2966-7,5,balancing,VBG,0
2966-7,5,fall,VB,0
2966-7,5,cool,NN,0
2966-7,5,`,``,0
2966-7,5,No.,NN,0
2966-7,5,keens,NNS,0
2966-7,5,laying,VBG,0
2966-7,5,solid,JJ,0
2966-7,5,small,JJ,1
2966-7,5,guy,NN,3
2966-7,5,Number,NN,0
2966-7,5,second,JJ,0
2966-7,5,rectangular,JJ,1
2966-7,5,will,MD,0
2966-7,5,what,WP,0
2966-7,5,version,NN,0
2966-7,5,goes,VBZ,0
2966-7,5,falling,VBG,0
2966-7,5,bird,NN,2
2966-7,5,body,NN,1
2966-7,5,kicked,VBD,0
2966-7,5,leg,NN,0
2966-7,5,seventh,JJ,0
2966-7,5,box,NN,0
2966-7,5,great,JJ,0
2966-7,5,tangram,NN,0
2966-7,5,ahead,RB,0
2966-7,5,bow,NN,0
2966-7,5,weird,JJ,0
2966-7,5,thats,NNS,0
2966-7,5,sticking,VBG,0
2966-7,5,visible,JJ,0
2966-7,5,beak,NN,0
2966-7,5,standing,NN,0
2966-7,5,from,IN,0
2966-7,5,figure,NN,0
2966-7,5,would,MD,0
2966-7,5,dude,NN,2
2966-7,5,arms,NNS,0
2966-7,5,next,IN,0
2966-7,5,more,RBR,0
2966-7,5,sort,NN,0
2966-7,5,flat,JJ,0
2966-7,5,``,``,0
2966-7,5,diamond,NN,0
2966-7,5,lunge,VBP,0
2966-7,5,flag,NN,0
2966-7,5,carrying,VBG,0
2966-7,5,So,RB,0
2966-7,5,rabbit,NN,0
2966-7,5,baby,NN,0
2966-7,5,hold,VB,0
2966-7,5,me,PRP,0
2966-7,5,this,DT,0
2966-7,5,oh,UH,0
2966-7,5,can,MD,0
2966-7,5,my,PRP$,0
2966-7,5,Image,NN,0
2966-7,5,meant,VBN,0
2966-7,5,bent,JJ,0
2966-7,5,cube,NN,0
2966-7,5,something,NN,0
2966-7,5,sense,NN,0
2966-7,5,dress,NN,0
2966-7,5,!,.,0
2966-7,5,sit,VBP,0
2966-7,5,YOUR,JJ,0
2966-7,5,how,WRB,0
2966-7,5,animal,NN,0
2966-7,5,idk,NN,0
2966-7,5,A,DT,0
2966-7,5,okay,JJ,0
2966-7,5,spot,NN,0
2966-7,5,coming,VBG,0
2966-7,5,lap,NN,0
2966-7,5,man,NN,0
2966-7,5,a,DT,0
2966-7,5,third,JJ,0
2966-7,5,beanbag,NN,0
2966-7,5,maybe,RB,0
2966-7,5,One,CD,0
2966-7,5,so,RB,0
2966-7,5,tall,JJ,0
2966-7,5,pointed,VBD,0
2966-7,5,move,VB,0
2966-7,5,bended,JJ,0
2966-7,5,held,VBD,0
2966-7,5,looks,VBZ,0
2966-7,5,diagonally,RB,0
2966-7,5,its,PRP$,0
2966-7,5,limbs,NNS,0
2966-7,5,",",",",4
2966-7,5,actually,RB,0
2966-7,5,squatting,VBG,0
2966-7,5,bout,NN,0
2966-7,5,into,IN,0
2966-7,5,then,RB,0
2966-7,5,them,PRP,0
2966-7,5,someone,NN,0
2966-7,5,skater,NN,0
2966-7,5,underneath,IN,0
2966-7,5,touching,VBG,0
2966-7,5,they,PRP,0
2966-7,5,hands,NNS,2
2966-7,5,front,NN,0
2966-7,5,now,RB,0
2966-7,5,bigger,JJR,0
2966-7,5,going,VBG,0
2966-7,5,edge,NN,0
2966-7,5,did,VBD,0
2966-7,5,leaned,VBD,0
2966-7,5,each,DT,0
2966-7,5,tray,NN,0
2966-7,5,side,NN,0
2966-7,5,turtle,NN,0
2966-7,5,lifted,VBN,0
2966-7,5,square,NN,2
2966-7,5,tilted,JJ,0
2966-7,5,doing,VBG,0
2966-7,5,hard,JJ,1
2966-7,5,tip,NN,0
2966-7,5,jagged,VBN,0
2966-7,5,slumped,VBD,0
2966-7,5,sounds,VBZ,0
2966-7,5,out,IN,0
2966-7,5,',POS,0
2966-7,5,space,NN,0
2966-7,5,looking,VBG,0
2966-7,5,-LRB-,-LRB-,0
2966-7,5,correct,JJ,0
2966-7,5,crouched,VBD,0
2966-7,5,sideways,RB,0
2966-7,5,boobs,NNS,0
2966-7,5,completely,RB,0
2966-7,5,put,VB,0
2966-7,5,backwards,RB,0
2966-7,5,-RRB-,-RRB-,0
2966-7,5,could,MD,0
2966-7,5,thing,NN,1
2966-7,5,think,VBP,0
2966-7,5,first,RB,0
2966-7,5,there,RB,0
2966-7,5,*,NN,0
2966-7,5,There,EX,0
2966-7,5,number,NN,0
2966-7,5,one,CD,3
2966-7,5,feet,NNS,0
2966-7,5,lol,NN,0
2966-7,5,another,DT,0
2966-7,5,open,JJ,0
2966-7,5,hood,NN,0
2966-7,5,little,JJ,0
2966-7,5,Okay,UH,0
2966-7,5,stuck,VBD,0
2966-7,5,top,NN,0
2966-7,5,their,PRP$,0
2966-7,5,too,RB,0
2966-7,5,legs,NNS,0
2966-7,5,that,WDT,0
2966-7,5,centered,VBN,0
2966-7,5,part,NN,0
2966-7,5,somewhat,RB,0
2966-7,5,wide,JJ,0
2966-7,5,kind,NN,0
2966-7,5,reclining,JJ,0
2966-7,5,tree,NN,0
2966-7,5,board,NN,0
2966-7,5,karate,NN,0
2966-7,5,6th,JJ,0
2966-7,5,toward,IN,0
2966-7,5,and,CC,0
2966-7,5,angel,NN,0
2966-7,5,turned,VBN,0
2966-7,5,talking,VBG,0
2966-7,5,have,VBP,0
2966-7,5,ballerina,NN,0
2966-7,5,angle,NN,0
2966-7,5,dancing,NN,0
2966-7,5,-,:,0
2966-7,5,also,RB,0
2966-7,5,With,IN,0
2966-7,5,who,WP,0
2966-7,5,most,RBS,0
2966-7,5,knee,NN,0
2966-7,5,The,DT,0
2966-7,5,dog,NN,0
2966-7,5,face,NN,0
2966-7,5,pointy,JJ,0
2966-7,5,Its,PRP$,0
2966-7,5,walking,VBG,0
2966-7,5,pope,NN,0
2966-7,5,no.,RB,0
2966-7,5,corner,NN,0
2966-7,5,ground,NN,0
2966-7,5,anvil,NN,0
2966-7,5,explain,VB,0
2966-7,5,should,MD,0
2966-7,5,being,VBG,0
2966-7,5,only,RB,0
2966-7,5,pretty,RB,0
2966-7,5,robe,NN,0
2966-7,5,he,PRP,0
2966-7,5,over,IN,0
2966-7,5,rectangle,NN,0
2966-7,5,wearing,VBG,0
2966-7,5,do,VB,0
2966-7,5,his,PRP$,0
2966-7,5,triangle,NN,0
2966-7,5,begging,VBG,0
2966-7,5,ones,NNS,0
2966-7,5,PASS,NN,0
2966-7,5,him,PRP,0
2966-7,5,Move,VB,0
2966-7,5,bad,JJ,0
2966-7,5,priest,NN,0
2966-7,5,where,WRB,0
2966-7,5,ears,NNS,0
2966-7,5,For,IN,0
2966-7,5,attached,VBN,0
2966-7,5,see,VB,0
2966-7,5,slanted,VBN,0
