gameid,time,roundNum,score,name,draggedTo
0261-2,1459982367620,4,1,G_seal,1
0261-2,1459982388924,4,2,L_egypt,2
0261-2,1459982403424,4,3,J_compact,3
0261-2,1459982416845,4,4,H_baby,4
0261-2,1459982430066,4,5,C_ghost,5
0261-2,1459982442342,4,7,A_bird,6
0261-2,1459982452434,4,8,K_waiter,7
0261-2,1459982460512,4,9,I_iceskater,8
0261-2,1459982477017,4,9,F_sadperson,9
0261-2,1459982491543,4,10,D_monk,10
0261-2,1459982528931,4,12,B_helpbunny,11
0261-2,1459982574692,5,1,K_waiter,1
0261-2,1459982586911,5,2,J_compact,2
0261-2,1459982602861,5,3,A_bird,3
0261-2,1459982644112,5,4,I_iceskater,4
0261-2,1459982665009,5,5,B_helpbunny,5
0261-2,1459982680922,5,6,L_egypt,6
0261-2,1459982703661,5,7,E_bunny,7
0261-2,1459982723625,5,8,D_monk,8
0261-2,1459982740216,5,9,C_ghost,9
0261-2,1459982753680,5,10,H_baby,10
0261-2,1459982773807,5,12,G_seal,11
0261-2,1459982805550,6,1,B_helpbunny,1
0261-2,1459982820217,6,2,F_sadperson,2
0261-2,1459982821213,6,2,F_sadperson,2
0261-2,1459982827886,6,3,L_egypt,3
0261-2,1459982840237,6,4,I_iceskater,4
0261-2,1459982845396,6,5,A_bird,5
0261-2,1459982863891,6,6,K_waiter,6
0261-2,1459982876131,6,7,E_bunny,7
0261-2,1459982882586,6,9,J_compact,8
0261-2,1459982886512,6,10,D_monk,9
0261-2,1459982892976,6,12,C_ghost,10
0261-2,1459982910726,6,12,G_seal,11
0261-2,1459982911440,6,12,G_seal,11
8715-c,1459980979867,1,0,E_bunny,1
8715-c,1459980987386,1,0,C_ghost,12
8715-c,1459981004634,1,1,I_iceskater,11
8715-c,1459981025057,1,3,D_monk,12
8715-c,1459981033783,1,4,F_sadperson,10
8715-c,1459981074660,1,5,J_compact,9
8715-c,1459981102800,1,7,K_waiter,8
8715-c,1459981173761,1,8,H_baby,5
8715-c,1459981211020,1,9,E_bunny,3
8715-c,1459981229590,1,10,L_egypt,2
8715-c,1459981259362,2,1,D_monk,1
8715-c,1459981279296,2,2,K_waiter,2
8715-c,1459981295086,2,3,J_compact,3
8715-c,1459981301842,2,4,H_baby,4
8715-c,1459981316104,2,5,C_ghost,5
8715-c,1459981318517,2,6,I_iceskater,6
8715-c,1459981328573,2,8,F_sadperson,7
8715-c,1459981336447,2,9,B_helpbunny,8
8715-c,1459981346616,2,10,G_seal,9
8715-c,1459981427240,3,1,J_compact,1
8715-c,1459981432622,3,2,F_sadperson,2
8715-c,1459981441577,3,3,D_monk,3
8715-c,1459981445785,3,5,H_baby,4
8715-c,1459981459304,3,6,E_bunny,5
8715-c,1459981472461,3,7,A_bird,6
8715-c,1459981487857,3,9,C_ghost,7
8715-c,1459981497223,3,10,K_waiter,8
8715-c,1459981524666,3,12,L_egypt,10
8715-c,1459981562758,4,1,G_seal,1
8715-c,1459981569687,4,3,C_ghost,2
8715-c,1459981577223,4,5,H_baby,3
8715-c,1459981599172,4,6,J_compact,5
8715-c,1459981603813,4,7,B_helpbunny,6
8715-c,1459981613059,4,8,F_sadperson,7
8715-c,1459981618437,4,9,E_bunny,8
8715-c,1459981628292,4,10,I_iceskater,10
8715-c,1459981635974,4,12,A_bird,11
8715-c,1459981646739,5,1,C_ghost,1
8715-c,1459981653646,5,2,F_sadperson,2
8715-c,1459981659910,5,3,J_compact,3
8715-c,1459981665729,5,4,E_bunny,4
8715-c,1459981670657,5,5,G_seal,5
8715-c,1459981673583,5,6,B_helpbunny,6
8715-c,1459981679639,5,8,H_baby,7
8715-c,1459981692499,5,9,L_egypt,9
8715-c,1459981697959,5,10,A_bird,10
8715-c,1459981703416,5,12,I_iceskater,12
8715-c,1459981719248,6,1,D_monk,1
8715-c,1459981721980,6,2,B_helpbunny,2
8715-c,1459981729541,6,3,J_compact,3
8715-c,1459981732595,6,5,G_seal,4
8715-c,1459981742865,6,7,E_bunny,5
8715-c,1459981745816,6,8,L_egypt,6
8715-c,1459981760680,6,9,I_iceskater,8
8715-c,1459981765393,6,10,C_ghost,9
8715-c,1459981768175,6,12,H_baby,10
9976-4,1459980143332,1,1,F_sadperson,1
9976-4,1459980192919,1,2,A_bird,7
9976-4,1459980211024,1,3,L_egypt,6
9976-4,1459980265983,1,3,I_iceskater,10
9976-4,1459980281401,1,4,C_ghost,8
9976-4,1459980357131,1,6,I_iceskater,7
9976-4,1459980443779,1,7,E_bunny,11
9976-4,1459980601343,1,7,L_egypt,6
9976-4,1459980737618,1,8,K_waiter,3
9976-4,1459980737619,1,8,K_waiter,3
9976-4,1459980888937,1,7,K_waiter,5
9976-4,1459981035946,2,1,L_egypt,1
9976-4,1459981036268,2,1,L_egypt,1
9976-4,1459981036484,2,1,L_egypt,1
9976-4,1459981047478,2,2,F_sadperson,2
9976-4,1459981047572,2,2,F_sadperson,2
9976-4,1459981073814,2,2,I_iceskater,3
9976-4,1459981090048,2,2,H_baby,4
9976-4,1459981105246,2,2,L_egypt,1
9976-4,1459981105544,2,2,L_egypt,1
9976-4,1459981139863,2,2,K_waiter,5
9976-4,1459981140153,2,2,K_waiter,5
9976-4,1459981181653,2,3,G_seal,6
9976-4,1459981181654,2,3,G_seal,6
9976-4,1459981187909,2,5,E_bunny,7
9976-4,1459981197789,2,5,A_bird,8
9976-4,1459981235941,2,6,D_monk,10
9976-4,1459981260689,2,7,B_helpbunny,11
9976-4,1459981398144,3,1,A_bird,10
9976-4,1459981405868,3,1,F_sadperson,1
9976-4,1459981464027,3,2,F_sadperson,5
9976-4,1459981501845,3,2,D_monk,1
9976-4,1459981503095,3,2,D_monk,1
9976-4,1459981503531,3,2,D_monk,1
9976-4,1459981503829,3,2,D_monk,1
9976-4,1459981508058,3,2,D_monk,1
9976-4,1459981510607,3,2,D_monk,1
9976-4,1459981514585,3,2,D_monk,1
9976-4,1459981533125,3,2,D_monk,6
9976-4,1459981591347,3,3,D_monk,8
9976-4,1459981620540,3,4,G_seal,3
9976-4,1459981755138,3,6,C_ghost,4
9976-4,1459981793247,3,6,E_bunny,7
9976-4,1459981861454,3,6,B_helpbunny,11
9976-4,1459981893883,3,5,B_helpbunny,5
9976-4,1459982140581,3,6,I_iceskater,2
9976-4,1459982140582,3,6,I_iceskater,2
9976-4,1459982220284,3,6,H_baby,9
9976-4,1459982272279,4,1,C_ghost,1
9976-4,1459982305367,4,1,J_compact,2
9976-4,1459982335527,4,2,A_bird,3
9976-4,1459982347766,4,2,L_egypt,10
9976-4,1459982358816,4,4,D_monk,4
9976-4,1459982365553,4,4,K_waiter,5
9976-4,1459982366725,4,4,K_waiter,5
9976-4,1459982376595,4,5,B_helpbunny,5
9976-4,1459982389632,4,5,E_bunny,6
9976-4,1459982413108,4,6,I_iceskater,6
9976-4,1459982510794,4,6,H_baby,8
9976-4,1459982532528,4,7,L_egypt,9
9976-4,1459982538034,4,8,E_bunny,10
9976-4,1459982550216,4,8,K_waiter,8
9976-4,1459982560146,4,9,F_sadperson,11
9976-4,1459982560223,4,9,F_sadperson,11
9976-4,1459982560434,4,9,F_sadperson,11
9976-4,1459982648081,5,2,G_seal,1
9976-4,1459982692722,5,3,L_egypt,3
9976-4,1459982709529,5,4,E_bunny,5
9976-4,1459982716974,5,6,I_iceskater,4
9976-4,1459982727355,5,7,A_bird,6
9976-4,1459982734168,5,8,C_ghost,7
9976-4,1459982742715,5,9,B_helpbunny,8
9976-4,1459982810005,5,10,H_baby,11
9976-4,1459982848552,6,1,L_egypt,1
9976-4,1459982857376,6,2,F_sadperson,2
9976-4,1459982888576,6,3,J_compact,3
9976-4,1459982888892,6,3,J_compact,3
9976-4,1459982889183,6,3,J_compact,3
9976-4,1459982913618,6,3,C_ghost,10
9976-4,1459982926997,6,5,H_baby,4
9976-4,1459982932872,6,6,C_ghost,5
9976-4,1459982939919,6,7,I_iceskater,6
9976-4,1459982978987,6,7,G_seal,9
9976-4,1459982986759,6,8,E_bunny,10
9976-4,1459982996840,6,10,A_bird,11
0168-f,1459981173069,1,0,A_bird,1
0168-f,1459981220985,1,1,J_compact,2
0168-f,1459981247039,1,2,L_egypt,1
0168-f,1459981315190,1,4,A_bird,3
0168-f,1459981355913,1,5,F_sadperson,4
0168-f,1459981384874,1,6,H_baby,5
0168-f,1459981426016,1,8,C_ghost,6
0168-f,1459981581907,1,8,K_waiter,9
0168-f,1459981691025,1,10,G_seal,10
0168-f,1459981792832,1,10,D_monk,11
0168-f,1459981813444,2,2,F_sadperson,1
0168-f,1459981841573,2,3,L_egypt,2
0168-f,1459981890226,2,5,J_compact,3
0168-f,1459981901030,2,6,H_baby,5
0168-f,1459981937446,2,7,E_bunny,4
0168-f,1459981960807,2,6,K_waiter,6
0168-f,1459981963293,2,7,D_monk,7
0168-f,1459982076305,2,9,G_seal,8
0168-f,1459982099844,2,10,A_bird,10
0168-f,1459982130950,3,1,G_seal,1
0168-f,1459982141186,3,1,K_waiter,2
0168-f,1459982175511,3,2,E_bunny,4
0168-f,1459982177504,3,3,C_ghost,5
0168-f,1459982185131,3,4,L_egypt,3
0168-f,1459982198736,3,5,I_iceskater,6
0168-f,1459982232923,3,6,A_bird,7
0168-f,1459982339508,3,7,F_sadperson,8
0168-f,1459982342029,3,8,D_monk,9
0168-f,1459982366012,3,9,H_baby,11
0168-f,1459982421463,4,1,I_iceskater,2
0168-f,1459982438553,4,1,L_egypt,3
0168-f,1459982444323,4,2,G_seal,4
0168-f,1459982447313,4,3,D_monk,5
0168-f,1459982449694,4,5,C_ghost,6
0168-f,1459982471149,4,6,K_waiter,8
0168-f,1459982476981,4,8,H_baby,10
0168-f,1459982497369,4,9,F_sadperson,11
0168-f,1459982656698,4,10,L_egypt,1
0168-f,1459982707013,5,1,H_baby,2
0168-f,1459982713816,5,1,L_egypt,1
0168-f,1459982719140,5,2,L_egypt,3
0168-f,1459982725780,5,1,L_egypt,1
0168-f,1459982727559,5,1,B_helpbunny,3
0168-f,1459982731766,5,2,C_ghost,4
0168-f,1459982734431,5,3,D_monk,5
0168-f,1459982742436,5,4,I_iceskater,6
0168-f,1459982746940,5,5,F_sadperson,7
0168-f,1459982764915,5,6,J_compact,8
0168-f,1459982773205,5,7,K_waiter,10
0168-f,1459982793136,5,9,G_seal,12
0168-f,1459982900017,6,1,G_seal,2
0168-f,1459983000377,6,1,K_waiter,3
0168-f,1459983055091,6,1,B_helpbunny,1
0168-f,1459983125526,6,2,L_egypt,1
0168-f,1459983152568,6,3,F_sadperson,4
0168-f,1459983155323,6,4,A_bird,5
0168-f,1459983167852,6,5,J_compact,6
0168-f,1459983174647,6,5,H_baby,7
0168-f,1459983206660,6,6,E_bunny,11
0168-f,1459983209895,6,7,I_iceskater,10
0168-f,1459983213337,6,8,C_ghost,12
0168-f,1459983220110,6,9,D_monk,7
0168-f,1459983224579,6,10,H_baby,8
0561-5,1459981526267,1,0,H_baby,11
0561-5,1459981534033,1,0,H_baby,6
0561-5,1459981601871,1,0,J_compact,4
0561-5,1459981679494,1,0,L_egypt,5
0561-5,1459981680310,1,0,L_egypt,5
0561-5,1459981690030,1,0,L_egypt,5
0561-5,1459981692350,1,0,L_egypt,5
0561-5,1459981737142,1,0,B_helpbunny,1
0561-5,1459981750655,1,0,L_egypt,11
0561-5,1459981750797,1,0,L_egypt,11
0561-5,1459981796421,1,1,E_bunny,3
0561-5,1459981853987,1,2,I_iceskater,7
0561-5,1459981919009,1,3,D_monk,8
0561-5,1459981939404,1,4,K_waiter,12
0561-5,1459981972601,1,5,H_baby,10
0561-5,1459982065743,1,6,F_sadperson,9
0561-5,1459982312550,1,7,A_bird,5
0561-5,1459982454792,2,1,I_iceskater,2
0561-5,1459982471646,2,1,J_compact,1
0561-5,1459982556837,2,1,L_egypt,4
0561-5,1459982603894,2,1,H_baby,1
0561-5,1459982624236,2,1,L_egypt,12
0561-5,1459982624283,2,1,L_egypt,12
0561-5,1459982704722,2,2,J_compact,5
0561-5,1459982739985,2,2,B_helpbunny,9
0561-5,1459982851358,2,2,B_helpbunny,6
0561-5,1459982859766,2,3,F_sadperson,10
0561-5,1459982859814,2,3,F_sadperson,10
0561-5,1459982862814,2,4,E_bunny,11
0561-5,1459982898038,2,5,D_monk,7
0561-5,1459982946606,2,5,G_seal,8
0561-5,1459983118162,2,6,A_bird,6
0561-5,1459983118209,2,6,A_bird,6
0561-5,1459983167674,3,1,E_bunny,10
0561-5,1459983259880,3,3,L_egypt,6
0561-5,1459983267129,3,2,B_helpbunny,6
0561-5,1459983279606,3,2,K_waiter,6
0561-5,1459983299294,3,3,K_waiter,3
0561-5,1459983299350,3,3,K_waiter,3
0561-5,1459983302110,3,4,L_egypt,6
0561-5,1459983302182,3,4,L_egypt,6
0561-5,1459983405059,3,3,J_compact,2
0561-5,1459983422404,3,3,B_helpbunny,5
0561-5,1459983448804,3,4,F_sadperson,1
0561-5,1459983456598,3,5,D_monk,4
0561-5,1459983566736,3,6,A_bird,11
0561-5,1459983570225,3,8,I_iceskater,9
0561-5,1459983692623,3,8,J_compact,2
0561-5,1459983695111,3,8,J_compact,2
0561-5,1459983695393,3,8,J_compact,2
0561-5,1459983737285,4,1,A_bird,1
0561-5,1459983743748,4,1,H_baby,2
0561-5,1459983762908,4,2,L_egypt,3
0561-5,1459983794499,4,2,H_baby,4
0561-5,1459983794562,4,2,H_baby,4
0561-5,1459983809663,4,2,J_compact,9
0561-5,1459983809891,4,2,G_seal,5
0561-5,1459983810108,4,2,G_seal,5
0561-5,1459983810220,4,2,G_seal,5
0561-5,1459983817316,4,3,F_sadperson,7
0561-5,1459983824331,4,4,K_waiter,8
0561-5,1459983834178,4,6,E_bunny,10
0561-5,1459983837844,4,7,C_ghost,11
0561-5,1459983896153,5,1,F_sadperson,1
0561-5,1459983901955,5,2,L_egypt,2
0561-5,1459983904193,5,3,E_bunny,3
0561-5,1459983906777,5,4,D_monk,4
0561-5,1459983906921,5,4,D_monk,4
0561-5,1459983913113,5,5,A_bird,5
0561-5,1459983913233,5,5,A_bird,5
0561-5,1459983913282,5,5,A_bird,5
0561-5,1459983917161,5,6,K_waiter,6
0561-5,1459983919777,5,8,I_iceskater,7
0561-5,1459983924643,5,10,J_compact,8
0561-5,1459983956755,5,9,C_ghost,10
0561-5,1459983968472,5,8,H_baby,11
0561-5,1459984062674,6,1,E_bunny,1
0561-5,1459984064535,6,2,F_sadperson,2
0561-5,1459984066359,6,3,I_iceskater,3
0561-5,1459984071485,6,4,K_waiter,5
0561-5,1459984074671,6,6,L_egypt,4
0561-5,1459984091582,6,6,H_baby,6
0561-5,1459984097158,6,7,D_monk,8
0561-5,1459984101102,6,8,J_compact,7
0561-5,1459984112206,6,8,A_bird,11
0561-5,1459984112382,6,8,A_bird,11
0561-5,1459984117229,6,10,A_bird,9
0561-5,1459984117269,6,10,A_bird,9
0561-5,1459984122365,6,9,C_ghost,12
0561-5,1459984122435,6,9,C_ghost,12
0561-5,1459984122518,6,9,C_ghost,12
3425-5,1459981716621,1,1,C_ghost,5
3425-5,1459981756026,1,1,E_bunny,4
3425-5,1459981793786,1,1,H_baby,1
3425-5,1459981800294,1,1,H_baby,2
3425-5,1459981839602,1,2,E_bunny,3
3425-5,1459981842013,1,3,F_sadperson,4
3425-5,1459981937768,1,3,I_iceskater,12
3425-5,1459981991145,1,4,K_waiter,1
3425-5,1459982052709,1,4,L_egypt,8
3425-5,1459982053926,1,5,L_egypt,7
3425-5,1459982056084,1,6,D_monk,6
3425-5,1459982115100,1,7,J_compact,9
3425-5,1459982254906,1,7,B_helpbunny,11
3425-5,1459982257828,1,7,B_helpbunny,11
3425-5,1459982260276,1,7,B_helpbunny,10
3425-5,1459982332208,1,7,B_helpbunny,10
3425-5,1459982334036,1,9,B_helpbunny,8
3425-5,1459982578012,2,1,E_bunny,1
3425-5,1459982607384,2,2,C_ghost,10
3425-5,1459982669589,2,2,G_seal,11
3425-5,1459982708789,2,3,I_iceskater,5
3425-5,1459982732111,2,4,B_helpbunny,6
3425-5,1459982771192,2,5,L_egypt,2
3425-5,1459982789276,2,6,J_compact,3
3425-5,1459982814530,2,7,H_baby,4
3425-5,1459982842747,2,9,A_bird,7
3425-5,1459982873171,2,10,B_helpbunny,9
3425-5,1459982941693,2,12,F_sadperson,11
3425-5,1459983028356,3,1,E_bunny,1
3425-5,1459983032847,3,2,C_ghost,2
3425-5,1459983050483,3,3,A_bird,3
3425-5,1459983055144,3,4,B_helpbunny,4
3425-5,1459983079925,3,5,G_seal,5
3425-5,1459983082849,3,7,I_iceskater,6
3425-5,1459983094565,3,9,D_monk,7
3425-5,1459983101893,3,10,L_egypt,8
3425-5,1459983116605,3,12,K_waiter,9
3425-5,1459983125165,3,12,J_compact,10
3425-5,1459983199515,4,1,B_helpbunny,2
3425-5,1459983205460,4,2,K_waiter,1
3425-5,1459983209184,4,3,G_seal,3
3425-5,1459983217852,4,4,E_bunny,4
3425-5,1459983228256,4,5,A_bird,5
3425-5,1459983231949,4,6,H_baby,6
3425-5,1459983238996,4,7,J_compact,7
3425-5,1459983244495,4,8,D_monk,8
3425-5,1459983251137,4,9,L_egypt,9
3425-5,1459983257459,4,10,I_iceskater,10
3425-5,1459983260882,4,12,C_ghost,11
3425-5,1459983289738,5,1,L_egypt,1
3425-5,1459983292854,5,3,H_baby,2
3425-5,1459983298926,5,5,K_waiter,3
3425-5,1459983308790,5,5,F_sadperson,5
3425-5,1459983309923,5,6,F_sadperson,4
3425-5,1459983315742,5,8,A_bird,5
3425-5,1459983324227,5,8,C_ghost,6
3425-5,1459983340060,5,8,D_monk,12
3425-5,1459983341620,5,9,D_monk,8
3425-5,1459983343896,5,10,I_iceskater,9
3425-5,1459983354789,5,12,B_helpbunny,10
3425-5,1459983373905,6,1,B_helpbunny,1
3425-5,1459983383512,6,2,J_compact,2
3425-5,1459983384646,6,3,E_bunny,3
3425-5,1459983390244,6,4,H_baby,4
3425-5,1459983396475,6,5,G_seal,5
3425-5,1459983402052,6,6,D_monk,6
3425-5,1459983405432,6,7,C_ghost,7
3425-5,1459983410614,6,9,L_egypt,8
3425-5,1459983424818,6,10,F_sadperson,10
3425-5,1459983436770,6,12,I_iceskater,12
3150-8,1459982087437,1,0,F_sadperson,2
3150-8,1459982101910,1,0,A_bird,1
3150-8,1459982112025,1,1,G_seal,2
3150-8,1459982125440,1,2,D_monk,3
3150-8,1459982140414,1,4,E_bunny,2
3150-8,1459982148134,1,5,K_waiter,4
3150-8,1459982156862,1,6,I_iceskater,1
3150-8,1459982167693,1,7,H_baby,5
3150-8,1459982193650,1,8,C_ghost,6
3150-8,1459982216271,1,6,F_sadperson,7
3150-8,1459982256743,1,6,J_compact,8
3150-8,1459982263559,1,6,B_helpbunny,9
3150-8,1459982280426,1,6,A_bird,11
3150-8,1459982281651,1,6,A_bird,11
3150-8,1459982302860,1,6,A_bird,11
3150-8,1459982607054,2,1,L_egypt,1
3150-8,1459982624428,2,2,B_helpbunny,2
3150-8,1459982668133,2,2,G_seal,3
3150-8,1459982682678,2,1,L_egypt,3
3150-8,1459982685201,2,1,K_waiter,1
3150-8,1459982700198,2,2,C_ghost,4
3150-8,1459982704890,2,3,E_bunny,5
3150-8,1459982711887,2,4,H_baby,6
3150-8,1459982743692,2,5,J_compact,8
3150-8,1459982749389,2,6,D_monk,9
3150-8,1459982760242,2,7,F_sadperson,10
3150-8,1459982769900,2,8,A_bird,11
3150-8,1459982773812,2,7,A_bird,12
3150-8,1459982828193,2,7,A_bird,12
3150-8,1459982840715,2,5,H_baby,8
3150-8,1459982859925,2,6,I_iceskater,12
3150-8,1459982862494,2,8,A_bird,11
3150-8,1459982890630,3,1,H_baby,1
3150-8,1459982905974,3,2,J_compact,2
3150-8,1459982920730,3,3,I_iceskater,3
3150-8,1459982932345,3,3,L_egypt,4
3150-8,1459982938245,3,4,F_sadperson,5
3150-8,1459982955845,3,5,C_ghost,6
3150-8,1459982964569,3,6,L_egypt,7
3150-8,1459982967722,3,7,K_waiter,4
3150-8,1459982979938,3,8,A_bird,8
3150-8,1459983011921,3,9,D_monk,10
3150-8,1459983014680,3,10,E_bunny,11
3150-8,1459983020730,3,12,B_helpbunny,12
3150-8,1459983055062,4,1,H_baby,1
3150-8,1459983076650,4,2,C_ghost,2
3150-8,1459983080651,4,3,F_sadperson,3
3150-8,1459983087183,4,4,L_egypt,4
3150-8,1459983110531,4,5,I_iceskater,5
3150-8,1459983116579,4,6,B_helpbunny,6
3150-8,1459983131537,4,7,J_compact,7
3150-8,1459983133175,4,8,D_monk,8
3150-8,1459983139822,4,10,E_bunny,9
3150-8,1459983160447,4,12,A_bird,10
3150-8,1459983172486,4,12,K_waiter,12
3150-8,1459983185560,5,1,E_bunny,1
3150-8,1459983203909,5,2,D_monk,3
3150-8,1459983218072,5,3,B_helpbunny,4
3150-8,1459983229624,5,4,J_compact,5
3150-8,1459983251464,5,6,C_ghost,6
3150-8,1459983258851,5,7,F_sadperson,7
3150-8,1459983266108,5,8,H_baby,8
3150-8,1459983296030,5,9,K_waiter,10
3150-8,1459983317941,5,10,A_bird,11
3150-8,1459983328424,5,12,L_egypt,12
3150-8,1459983345279,6,1,F_sadperson,1
3150-8,1459983355026,6,2,J_compact,2
3150-8,1459983358100,6,3,D_monk,3
3150-8,1459983375538,6,5,C_ghost,4
3150-8,1459983378252,6,6,E_bunny,5
3150-8,1459983389682,6,6,A_bird,6
3150-8,1459983394429,6,7,I_iceskater,6
3150-8,1459983400279,6,8,K_waiter,7
3150-8,1459983412249,6,9,H_baby,8
3150-8,1459983429398,6,10,A_bird,9
3150-8,1459983439034,6,12,L_egypt,10
2742-0,1459982413924,1,1,L_egypt,1
2742-0,1459982599307,1,2,F_sadperson,2
2742-0,1459982705397,1,3,J_compact,3
2742-0,1459982820209,1,4,A_bird,4
2742-0,1459982987671,1,6,E_bunny,5
2742-0,1459983084851,1,7,H_baby,6
2742-0,1459983449493,1,8,K_waiter,8
2742-0,1459983611050,1,9,B_helpbunny,9
2742-0,1459983780047,1,10,I_iceskater,10
2742-0,1459983909392,1,12,D_monk,11
2742-0,1459984309287,2,1,C_ghost,1
2742-0,1459984355477,2,2,D_monk,7
2742-0,1459984383555,2,3,G_seal,10
2742-0,1459984478319,2,4,F_sadperson,11
2742-0,1459984480871,2,4,E_bunny,3
2742-0,1459984488480,2,5,E_bunny,6
2742-0,1459984525116,2,6,I_iceskater,2
2742-0,1459984606704,2,7,J_compact,4
2742-0,1459984698008,2,8,A_bird,12
2742-0,1459984804816,2,8,B_helpbunny,3
2742-0,1459984943785,2,9,H_baby,9
2742-0,1459984946911,2,10,L_egypt,5
2742-0,1459985225166,3,1,L_egypt,1
2742-0,1459985353404,3,1,K_waiter,2
2742-0,1459985389731,3,1,G_seal,3
2742-0,1459985502955,3,1,J_compact,4
2742-0,1459985526854,3,1,F_sadperson,5
2742-0,1459985566442,3,1,A_bird,6
2742-0,1459985595260,3,1,E_bunny,7
2742-0,1459985602487,3,1,C_ghost,8
2742-0,1459985612278,3,2,I_iceskater,9
2742-0,1459985617259,3,1,D_monk,10
2742-0,1459985697298,3,2,G_seal,4
2742-0,1459985742357,3,3,H_baby,12
2742-0,1459985744609,3,4,D_monk,11
2742-0,1459985802912,3,4,B_helpbunny,3
2742-0,1459985989841,4,1,J_compact,1
2742-0,1459986000999,4,2,C_ghost,2
2742-0,1459986012175,4,3,H_baby,3
2742-0,1459986024129,4,4,F_sadperson,4
2742-0,1459986038047,4,5,L_egypt,5
2742-0,1459986045672,4,6,D_monk,6
2742-0,1459986094834,4,6,G_seal,8
2742-0,1459986127034,4,7,A_bird,9
2742-0,1459986132285,4,9,G_seal,10
2742-0,1459986149333,4,10,K_waiter,11
2742-0,1459986184171,5,1,D_monk,1
2742-0,1459986189416,5,2,A_bird,2
2742-0,1459986197315,5,3,C_ghost,3
2742-0,1459986210076,5,3,I_iceskater,10
2742-0,1459986213236,5,4,I_iceskater,4
2742-0,1459986266048,5,4,H_baby,5
2742-0,1459986285506,5,5,E_bunny,6
2742-0,1459986297459,5,6,G_seal,7
2742-0,1459986307888,5,7,J_compact,8
2742-0,1459986324029,5,8,L_egypt,9
2742-0,1459986346159,5,7,F_sadperson,11
2742-0,1459986391386,6,2,D_monk,1
2742-0,1459986424851,6,2,L_egypt,2
2742-0,1459986430422,6,2,K_waiter,3
2742-0,1459986439396,6,3,C_ghost,5
2742-0,1459986443288,6,3,H_baby,6
2742-0,1459986453137,6,4,E_bunny,7
2742-0,1459986455109,6,6,I_iceskater,8
2742-0,1459986463750,6,7,J_compact,9
2742-0,1459986467117,6,8,G_seal,10
9615-a,1459982629292,1,0,C_ghost,4
9615-a,1459982631487,1,1,C_ghost,1
9615-a,1459982652159,1,3,A_bird,2
9615-a,1459982680375,1,4,E_bunny,3
9615-a,1459982716736,1,4,F_sadperson,5
9615-a,1459982726848,1,5,L_egypt,6
9615-a,1459982744651,1,6,B_helpbunny,7
9615-a,1459982763714,1,6,G_seal,8
9615-a,1459982779649,1,8,D_monk,9
9615-a,1459982826377,1,7,K_waiter,11
9615-a,1459982871366,1,6,J_compact,4
9615-a,1459983028983,2,0,L_egypt,3
9615-a,1459983033374,2,1,I_iceskater,4
9615-a,1459983038461,2,2,K_waiter,5
9615-a,1459983059923,2,2,A_bird,1
9615-a,1459983067022,2,3,E_bunny,8
9615-a,1459983128979,2,5,B_helpbunny,2
9615-a,1459983140806,2,5,K_waiter,5
9615-a,1459983146758,2,5,F_sadperson,6
9615-a,1459983162253,2,5,C_ghost,9
9615-a,1459983165770,2,6,C_ghost,10
9615-a,1459983223463,3,1,D_monk,2
9615-a,1459983229526,3,2,C_ghost,3
9615-a,1459983242505,3,3,F_sadperson,4
9615-a,1459983245647,3,4,I_iceskater,5
9615-a,1459983256631,3,5,B_helpbunny,6
9615-a,1459983275352,3,5,G_seal,8
9615-a,1459983293095,3,5,K_waiter,9
9615-a,1459983297811,3,4,B_helpbunny,10
9615-a,1459983310605,3,6,E_bunny,11
9615-a,1459983345975,4,0,L_egypt,1
9615-a,1459983358313,4,1,E_bunny,3
9615-a,1459983361646,4,1,I_iceskater,4
9615-a,1459983368680,4,2,I_iceskater,5
9615-a,1459983374160,4,4,D_monk,6
9615-a,1459983389005,4,5,B_helpbunny,2
9615-a,1459983411000,4,6,J_compact,7
9615-a,1459983422479,4,6,C_ghost,9
9615-a,1459983430048,4,7,K_waiter,10
9615-a,1459983434248,4,8,C_ghost,11
9615-a,1459983453329,5,1,D_monk,1
9615-a,1459983463080,5,3,J_compact,2
9615-a,1459983468848,5,4,E_bunny,3
9615-a,1459983473353,5,4,A_bird,8
9615-a,1459983479841,5,5,A_bird,4
9615-a,1459983510112,5,5,F_sadperson,8
9615-a,1459983554994,5,5,B_helpbunny,8
9615-a,1459983559953,5,5,G_seal,9
9615-a,1459983596627,6,0,I_iceskater,1
9615-a,1459983606218,6,0,J_compact,2
9615-a,1459983613121,6,0,A_bird,3
9615-a,1459983618538,6,0,B_helpbunny,4
9615-a,1459983621368,6,1,C_ghost,5
9615-a,1459983624875,6,2,E_bunny,6
9615-a,1459983633009,6,2,I_iceskater,7
9615-a,1459983640161,6,3,J_compact,8
9615-a,1459983646714,6,5,F_sadperson,10
9615-a,1459983667491,6,6,A_bird,1
9615-a,1459983673011,6,7,H_baby,2
9615-a,1459983681561,6,8,I_iceskater,3
9615-a,1459983691247,6,9,B_helpbunny,7
9438-2,1459982854211,1,0,I_iceskater,2
9438-2,1459982854376,1,0,I_iceskater,2
9438-2,1459982855280,1,0,I_iceskater,1
9438-2,1459982881056,1,1,F_sadperson,1
9438-2,1459982942121,1,2,D_monk,2
9438-2,1459982972551,1,3,E_bunny,3
9438-2,1459983012080,1,4,L_egypt,4
